,b_time,type,price,total,num,sex,interest,temp,rain,worth
18551,1,9,0,42968000,719,,,23.8,12,104.88
18552,1,5,1,16035000,116,,,23.8,12,104.88
18553,1,5,1,51494000,371,,,23.8,12,104.88
18554,1,5,1,71530000,515,,,23.8,12,104.88
18555,1,2,0,24830000,331,,1,23.8,12,104.88
18556,1,2,0,6344000,81,,0,23.8,12,104.88
18557,1,2,0,50149000,669,,1,23.8,12,104.88
18558,1,2,0,11286000,143,,0,23.8,12,104.88
18559,1,2,0,60832000,811,,1,23.8,12,104.88
18560,1,2,0,15934000,202,,0,23.8,12,104.88
18561,1,10,0,6269000,105,,,23.8,12,104.88
18562,1,10,0,5667000,82,,,23.8,12,104.88
18563,1,10,0,6775000,85,,,23.8,12,104.88
18564,1,10,0,3625000,41,,,23.8,12,104.88
18565,1,10,0,8392000,141,,,23.8,12,104.88
18566,1,10,0,11399000,164,,,23.8,12,104.88
18567,1,10,0,10001000,126,,,23.8,12,104.88
18568,1,10,0,16689000,186,,,23.8,12,104.88
18569,1,10,0,13900000,233,,,23.8,12,104.88
18570,1,10,0,23846000,342,,,23.8,12,104.88
18571,1,10,0,18527000,232,,,23.8,12,104.88
18572,1,10,0,14038000,157,,,23.8,12,104.88
18573,1,5,0,15766000,396,,,23.8,12,104.88
18574,1,5,0,34721000,871,,,23.8,12,104.88
18575,1,5,0,38685000,970,,,23.8,12,104.88
18576,2,7,0,23780000,398,,,23.8,12,104.88
18577,2,7,0,47188000,790,,,23.8,12,104.88
18578,1,5,0,15548000,173,,,23.8,12,104.88
18579,1,5,0,42015000,468,,,23.8,12,104.88
18580,1,5,0,59852000,666,,,23.8,12,104.88
18581,1,3,0,25486000,501,,,23.8,12,104.88
18582,1,3,0,37641000,740,,,23.8,12,104.88
18583,1,3,0,41009000,806,,,23.8,12,104.88
18584,1,3,0,42616000,855,,,23.8,12,104.88
18585,1,3,0,59964000,1202,,,23.8,12,104.88
18586,1,3,0,74229000,1488,,,23.8,12,104.88
18587,1,3,0,25833000,432,,,23.8,12,104.88
18588,1,3,0,40943000,684,,,23.8,12,104.88
18589,1,3,0,48627000,812,,,23.8,12,104.88
18590,1,5,0,17263000,194,,,23.8,12,104.88
18591,1,5,0,5062000,57,,,23.8,12,104.88
18592,1,5,0,1971000,23,,,23.8,12,104.88
18593,1,5,0,30389000,342,,,23.8,12,104.88
18594,1,5,0,8518000,96,,,23.8,12,104.88
18595,1,5,0,3839000,44,,,23.8,12,104.88
18596,1,5,0,48877000,550,,,23.8,12,104.88
18597,1,5,0,11499000,130,,,23.8,12,104.88
18598,1,5,0,11148000,126,,,23.8,12,104.88
18599,1,2,0,27519000,367,,1,23.8,12,104.88
18600,1,2,0,6886000,88,,0,23.8,12,104.88
18601,1,2,0,37947000,506,,1,23.8,12,104.88
18602,1,2,0,9672000,123,,0,23.8,12,104.88
18603,1,2,0,57932000,772,,1,23.8,12,104.88
18604,1,2,0,16562000,210,,0,23.8,12,104.88
18605,1,5,0,24530000,311,,,23.8,12,104.88
18606,1,5,0,44117000,559,,,23.8,12,104.88
18607,1,5,0,66033000,836,,,23.8,12,104.88
18608,1,1,2,8850000,18,,1,23.8,12,104.88
18609,1,1,2,3199000,6,,0,23.8,12,104.88
18610,1,1,3,1420000,3,,1,23.8,12,104.88
18611,1,1,3,2966000,4,,0,23.8,12,104.88
18612,1,1,2,19684000,39,,1,23.8,12,104.88
18613,1,1,2,9418000,18,,0,23.8,12,104.88
18614,1,1,3,0,0,,1,23.8,12,104.88
18615,1,1,3,11654000,16,,0,23.8,12,104.88
18616,1,1,2,15734000,31,,1,23.8,12,104.88
18617,1,1,2,8362000,16,,0,23.8,12,104.88
18618,1,1,3,2789000,4,,1,23.8,12,104.88
18619,1,1,3,11654000,16,,0,23.8,12,104.88
18620,1,1,2,22578000,45,,1,23.8,12,104.88
18621,1,1,2,22992000,43,,0,23.8,12,104.88
18622,1,1,3,13825000,20,,1,23.8,12,104.88
18623,1,1,3,13102000,18,,0,23.8,12,104.88
18624,2,5,1,27528000,199,,,23.8,12,104.88
18625,2,5,1,71441000,514,,,23.8,12,104.88
18626,1,8,0,2684000,52,,,23.6,0.8,104.88
18627,1,8,0,2193000,38,,,23.6,0.8,104.88
18628,1,8,0,1634000,17,,,23.6,0.8,104.88
18629,1,8,0,9463000,182,,,23.6,0.8,104.88
18630,1,8,0,10764000,186,,,23.6,0.8,104.88
18631,1,8,0,4781000,49,,,23.6,0.8,104.88
18632,1,8,0,15765000,304,,,23.6,0.8,104.88
18633,1,8,0,17590000,304,,,23.6,0.8,104.88
18634,1,8,0,8763000,90,,,23.6,0.8,104.88
18635,1,6,0,14409000,362,,,23.6,0.8,104.88
18636,1,6,0,14080000,353,,,23.6,0.8,104.88
18637,1,6,0,15785000,396,,,23.6,0.8,104.88
18638,1,6,0,11292000,290,,,23.6,0.8,104.88
18639,1,6,0,21709000,557,,,23.6,0.8,104.88
18640,1,6,0,26543000,681,,,23.6,0.8,104.88
18641,1,6,0,21613000,542,,,23.6,0.8,104.88
18642,1,6,0,28683000,719,,,23.6,0.8,104.88
18643,1,6,0,38574000,967,,,23.6,0.8,104.88
18644,1,5,0,13278000,190,,,23.6,0.8,104.88
18645,1,5,0,3013000,44,,,23.6,0.8,104.88
18646,1,5,0,27308000,391,,,23.6,0.8,104.88
18647,1,5,0,5169000,74,,,23.6,0.8,104.88
18648,1,5,0,28610000,410,,,23.6,0.8,104.88
18649,1,5,0,8686000,125,,,23.6,0.8,104.88
18650,2,9,1,14267000,87,,0,23.6,0.8,104.88
18651,2,9,1,12275000,80,,1,23.6,0.8,104.88
18652,2,9,1,37387000,228,,0,23.6,0.8,104.88
18653,2,9,1,33296000,217,,1,23.6,0.8,104.88
18654,2,9,0,33298000,669,,,23.6,0.8,104.88
18655,2,9,0,44416000,892,,,23.6,0.8,104.88
18656,1,6,0,25147000,421,,,23.6,0.8,104.88
18657,1,6,0,46948000,786,,,23.6,0.8,104.88
18658,1,6,0,58518000,979,,,23.6,0.8,104.88
18659,1,9,1,4684000,30,,0,23.6,0.8,104.88
18660,1,9,1,6975000,48,,1,23.6,0.8,104.88
18661,1,9,1,14583000,92,,0,23.6,0.8,104.88
18662,1,9,1,14992000,102,,1,23.6,0.8,104.88
18663,1,9,1,17500000,111,,0,23.6,0.8,104.88
18664,1,9,1,18209000,124,,1,23.6,0.8,104.88
18665,1,8,0,9443000,190,,,23.6,0.8,104.88
18666,1,8,0,7492000,151,,,23.6,0.8,104.88
18667,1,8,0,12878000,259,,,23.6,0.8,104.88
18668,1,8,0,12449000,250,,,23.6,0.8,104.88
18669,1,8,0,27432000,551,,,23.6,0.8,104.88
18670,1,8,0,11042000,222,,,23.6,0.8,104.88
18671,1,10,0,3858000,78,,,23.6,0.8,104.88
18672,1,10,0,8386000,140,,,23.6,0.8,104.88
18673,1,10,0,6115000,88,,,23.6,0.8,104.88
18674,1,10,0,6458000,130,,,23.6,0.8,104.88
18675,1,10,0,12817000,214,,,23.6,0.8,104.88
18676,1,10,0,12390000,178,,,23.6,0.8,104.88
18677,1,10,0,8013000,161,,,23.6,0.8,104.88
18678,1,10,0,18495000,309,,,23.6,0.8,104.88
18679,1,10,0,18591000,266,,,23.6,0.8,104.88
18680,1,6,0,22114000,556,,,23.6,0.8,104.88
18681,1,6,0,26195000,659,,,23.6,0.8,104.88
18682,1,6,0,34088000,857,,,23.6,0.8,104.88
18683,1,3,0,32527000,1053,,,23.6,0.8,104.88
18684,1,3,0,50646000,1640,,,23.6,0.8,104.88
18685,1,3,0,56240000,1821,,,23.6,0.8,104.88
18686,1,3,0,34846000,896,,,23.6,0.8,104.88
18687,1,3,0,45628000,1173,,,23.6,0.8,104.88
18688,1,3,0,53491000,1376,,,23.6,0.8,104.88
18689,1,3,0,28552000,511,,,23.6,0.8,104.88
18690,1,3,0,38146000,683,,,23.6,0.8,104.88
18691,1,3,0,38654000,692,,,23.6,0.8,104.88
18692,1,7,0,7032000,102,,,23.6,0.8,104.88
18693,1,7,0,17417000,253,,,23.6,0.8,104.88
18694,1,7,0,23224000,337,,,23.6,0.8,104.88
18695,1,6,0,8217000,206,,,23.6,0.8,104.88
18696,1,6,0,7707000,194,,,23.6,0.8,104.88
18697,1,6,0,18989000,476,,,23.6,0.8,104.88
18698,1,6,0,17310000,434,,,23.6,0.8,104.88
18699,1,6,0,24077000,604,,,23.6,0.8,104.88
18700,1,6,0,16070000,403,,,23.6,0.8,104.88
18701,1,0,2,9270000,17,,,23.6,0.8,104.88
18702,1,0,2,8447000,15,,,23.6,0.8,104.88
18703,1,0,2,5503000,9,,,23.6,0.8,104.88
18704,1,0,2,20034000,37,,,23.6,0.8,104.88
18705,1,0,2,15149000,26,,,23.6,0.8,104.88
18706,1,0,2,25507000,40,,,23.6,0.8,104.88
18707,1,0,2,41553000,76,,,23.6,0.8,104.88
18708,1,0,2,28574000,48,,,23.6,0.8,104.88
18709,1,0,2,38235000,60,,,23.6,0.8,104.88
18710,1,5,0,21268000,179,,,23.6,0.8,104.88
18711,1,5,0,54572000,459,,,23.6,0.8,104.88
18712,1,5,0,122578000,1031,,,23.6,0.8,104.88
18713,1,6,0,13452000,169,,,21.6,31.7,104.88
18714,1,6,0,8051000,116,,,21.6,31.7,104.88
18715,1,6,0,12677000,159,,,21.6,31.7,104.88
18716,1,6,0,12124000,174,,,21.6,31.7,104.88
18717,1,6,0,14326000,180,,,21.6,31.7,104.88
18718,1,6,0,13052000,187,,,21.6,31.7,104.88
18719,1,6,0,1329000,23,,,21.6,31.7,104.88
18720,1,6,0,3749000,64,,,21.6,31.7,104.88
18721,1,6,0,3310000,57,,,21.6,31.7,104.88
18722,1,6,0,5153000,88,,,21.6,31.7,104.88
18723,1,6,0,2620000,45,,,21.6,31.7,104.88
18724,1,6,0,5563000,95,,,21.6,31.7,104.88
18725,1,8,0,4855000,122,,,21.6,31.7,104.88
18726,1,8,0,3211000,81,,,21.6,31.7,104.88
18727,1,8,0,9566000,241,,,21.6,31.7,104.88
18728,1,8,0,6482000,163,,,21.6,31.7,104.88
18729,1,8,0,18220000,458,,,21.6,31.7,104.88
18730,1,8,0,13980000,352,,,21.6,31.7,104.88
18731,1,2,0,19709000,330,,,21.6,31.7,104.88
18732,1,2,0,32103000,536,,,21.6,31.7,104.88
18733,1,2,0,54628000,912,,,21.6,31.7,104.88
18734,1,6,0,38472000,644,,,21.6,31.7,104.88
18735,1,6,0,57883000,968,,,21.6,31.7,104.88
18736,1,6,0,82003000,1372,,,21.6,31.7,104.88
18737,1,6,0,19191000,385,,,21.6,31.7,104.88
18738,1,6,0,7779000,156,,,21.6,31.7,104.88
18739,1,6,0,32307000,648,,,21.6,31.7,104.88
18740,1,6,0,15149000,304,,,21.6,31.7,104.88
18741,1,6,0,51240000,1027,,,21.6,31.7,104.88
18742,1,6,0,22157000,445,,,21.6,31.7,104.88
18743,1,6,4,28457000,18,,,21.6,31.7,104.88
18744,1,6,4,59657000,38,,,21.6,31.7,104.88
18745,1,6,4,50006000,32,,,21.6,31.7,104.88
18746,1,9,0,17326000,146,,1,21.6,31.7,104.88
18747,1,9,1,7263000,57,,0,21.6,31.7,104.88
18748,1,9,0,25037000,211,,1,21.6,31.7,104.88
18749,1,9,1,27916000,217,,0,21.6,31.7,104.88
18750,1,9,0,51867000,436,,1,21.6,31.7,104.88
18751,1,9,1,32969000,256,,0,21.6,31.7,104.88
18752,2,5,1,37585000,292,,,21.6,31.7,104.88
18753,2,5,1,87093000,676,,,21.6,31.7,104.88
18754,1,6,0,13191000,331,,,21.6,31.7,104.88
18755,1,6,0,12484000,313,,,21.6,31.7,104.88
18756,1,6,0,25145000,631,,,21.6,31.7,104.88
18757,1,6,0,25127000,630,,,21.6,31.7,104.88
18758,1,6,0,27740000,696,,,21.6,31.7,104.88
18759,1,6,0,27948000,701,,,21.6,31.7,104.88
18760,1,8,0,14888000,500,,,21.6,31.7,104.88
18761,1,8,0,11536000,388,,,21.6,31.7,104.88
18762,1,8,0,25973000,872,,,21.6,31.7,104.88
18763,1,8,0,18689000,628,,,21.6,31.7,104.88
18764,1,8,0,34768000,1167,,,21.6,31.7,104.88
18765,1,8,0,25954000,871,,,21.6,31.7,104.88
18766,1,6,0,14878000,253,,,21.6,31.7,104.88
18767,1,6,0,13631000,232,,,21.6,31.7,104.88
18768,1,6,0,23889000,405,,,21.6,31.7,104.88
18769,1,6,0,25608000,435,,,21.6,31.7,104.88
18770,1,6,0,28151000,478,,,21.6,31.7,104.88
18771,1,6,0,30102000,511,,,21.6,31.7,104.88
18772,1,9,0,33146000,302,,,21.6,31.7,104.88
18773,1,9,0,75762000,690,,,21.6,31.7,104.88
18774,1,9,0,98416000,897,,,21.6,31.7,104.88
18775,1,3,0,36532000,733,,,21.6,31.7,104.88
18776,1,3,0,63434000,1272,,,21.6,31.7,104.88
18777,1,3,0,89678000,1798,,,21.6,31.7,104.88
18778,1,7,0,29441000,740,,,21.6,31.7,104.88
18779,1,7,0,67463000,1696,,,21.6,31.7,104.88
18780,1,7,0,49509000,1244,,,21.6,31.7,104.88
18781,1,2,0,19945000,339,,,21.6,31.7,104.88
18782,1,2,0,37893000,643,,,21.6,31.7,104.88
18783,1,2,0,56876000,964,,,21.6,31.7,104.88
18784,1,0,2,7372000,15,,,21.6,31.7,104.88
18785,1,0,2,0,0,,,21.6,31.7,104.88
18786,1,0,2,4080000,8,,,21.6,31.7,104.88
18787,1,0,2,1517000,3,,,21.6,31.7,104.88
18788,1,0,2,1515000,3,,,21.6,31.7,104.88
18789,1,0,2,3225000,5,,,21.6,31.7,104.88
18790,1,0,2,24462000,50,,,21.6,31.7,104.88
18791,1,0,2,8107000,15,,,21.6,31.7,104.88
18792,1,0,2,1392000,3,,,21.6,31.7,104.88
18793,1,0,2,7377000,13,,,21.6,31.7,104.88
18794,1,0,2,1517000,3,,,21.6,31.7,104.88
18795,1,0,2,14347000,23,,,21.6,31.7,104.88
18796,1,0,2,41541000,84,,,21.6,31.7,104.88
18797,1,0,2,17509000,32,,,21.6,31.7,104.88
18798,1,0,2,10795000,20,,,21.6,31.7,104.88
18799,1,0,2,2980000,5,,,21.6,31.7,104.88
18800,1,0,2,19102000,32,,,21.6,31.7,104.88
18801,1,0,2,6402000,10,,,21.6,31.7,104.88
18802,1,1,3,2722000,3,,1,21.6,31.7,104.88
18803,1,1,4,8943000,7,,0,21.6,31.7,104.88
18804,1,1,4,18958000,12,,1,21.6,31.7,104.88
18805,1,1,5,12917000,7,,0,21.6,31.7,104.88
18806,1,1,5,5417000,3,,1,21.6,31.7,104.88
18807,1,1,5,0,0,,0,21.6,31.7,104.88
18808,1,1,6,18194000,7,,1,21.6,31.7,104.88
18809,1,1,6,6764000,3,,0,21.6,31.7,104.88
18810,1,1,3,13411000,12,,1,21.6,31.7,104.88
18811,1,1,4,3014000,3,,0,21.6,31.7,104.88
18812,1,1,4,34026000,21,,1,21.6,31.7,104.88
18813,1,1,5,43008000,23,,0,21.6,31.7,104.88
18814,1,1,5,0,0,,1,21.6,31.7,104.88
18815,1,1,5,6068000,3,,0,21.6,31.7,104.88
18816,1,1,6,12154000,5,,1,21.6,31.7,104.88
18817,1,1,6,0,0,,0,21.6,31.7,104.88
18818,1,1,3,10762000,9,,1,21.6,31.7,104.88
18819,1,1,4,3014000,3,,0,21.6,31.7,104.88
18820,1,1,4,45366000,27,,1,21.6,31.7,104.88
18821,1,1,5,38719000,21,,0,21.6,31.7,104.88
18822,1,1,5,5417000,3,,1,21.6,31.7,104.88
18823,1,1,5,18127000,7,,0,21.6,31.7,104.88
18824,1,1,6,18172000,7,,1,21.6,31.7,104.88
18825,1,1,6,6764000,3,,0,21.6,31.7,104.88
18826,1,4,0,20177000,451,,,23.8,0,104.88
18827,1,4,0,35395000,791,,,23.8,0,104.88
18828,1,4,0,32636000,729,,,23.8,0,104.88
18829,1,6,0,6772000,136,,,23.8,0,104.88
18830,1,6,0,13467000,270,,,23.8,0,104.88
18831,1,9,0,10166000,157,,1,23.8,0,104.88
18832,1,9,0,1873000,27,,0,23.8,0,104.88
18833,1,9,0,21796000,337,,1,23.8,0,104.88
18834,1,9,0,4929000,71,,0,23.8,0,104.88
18835,1,9,0,32329000,499,,1,23.8,0,104.88
18836,1,9,0,5648000,81,,0,23.8,0,104.88
18837,1,5,0,24548000,274,,,23.8,0,104.88
18838,1,5,0,46166000,514,,,23.8,0,104.88
18839,1,5,0,63834000,711,,,23.8,0,104.88
18840,1,6,0,30024000,502,,,23.8,0,104.88
18841,1,6,0,48540000,811,,,23.8,0,104.88
18842,1,6,0,67794000,1132,,,23.8,0,104.88
18843,1,9,0,41135000,688,,,23.8,0,104.88
18844,1,9,0,55146000,923,,,23.8,0,104.88
18845,1,9,0,73890000,1236,,,23.8,0,104.88
18846,1,9,0,24470000,223,,,23.8,0,104.88
18847,1,9,0,48415000,441,,,23.8,0,104.88
18848,1,9,0,88544000,807,,,23.8,0,104.88
18849,2,6,4,60303000,36,,,23.8,0,104.88
18850,2,6,4,83555000,50,,,23.8,0,104.88
18851,1,10,0,7085000,119,,,23.8,0,104.88
18852,1,10,0,8570000,123,,,23.8,0,104.88
18853,1,10,0,5676000,72,,,23.8,0,104.88
18854,1,10,0,6642000,74,,,23.8,0,104.88
18855,1,10,0,16070000,269,,,23.8,0,104.88
18856,1,10,0,17225000,247,,,23.8,0,104.88
18857,1,10,0,14100000,177,,,23.8,0,104.88
18858,1,10,0,23548000,262,,,23.8,0,104.88
18859,1,10,0,27051000,452,,,23.8,0,104.88
18860,1,10,0,29320000,420,,,23.8,0,104.88
18861,1,10,0,28581000,358,,,23.8,0,104.88
18862,1,10,0,33518000,373,,,23.8,0,104.88
18863,1,8,0,25612000,435,,,23.8,0,104.88
18864,1,8,0,52278000,887,,,23.8,0,104.88
18865,1,8,0,54905000,931,,,23.8,0,104.88
18866,1,5,0,28426000,317,,,23.8,0,104.88
18867,1,5,0,69797000,777,,,23.8,0,104.88
18868,1,5,0,101242000,1127,,,23.8,0,104.88
18869,1,9,2,8299000,29,,0,23.8,0,104.88
18870,1,9,1,7982000,29,,1,23.8,0,104.88
18871,1,9,1,5534000,26,,0,23.8,0,104.88
18872,1,9,1,5273000,26,,1,23.8,0,104.88
18873,1,9,2,18418000,64,,0,23.8,0,104.88
18874,1,9,1,17736000,64,,1,23.8,0,104.88
18875,1,9,1,11668000,54,,0,23.8,0,104.88
18876,1,9,1,9924000,48,,1,23.8,0,104.88
18877,1,9,2,25854000,90,,0,23.8,0,104.88
18878,1,9,1,14181000,51,,1,23.8,0,104.88
18879,1,9,1,13789000,63,,0,23.8,0,104.88
18880,1,9,1,11142000,54,,1,23.8,0,104.88
18881,1,9,1,10667000,64,,1,23.8,0,104.88
18882,1,9,1,5997000,34,,0,23.8,0,104.88
18883,1,9,1,8208000,56,,1,23.8,0,104.88
18884,1,9,1,2966000,19,,0,23.8,0,104.88
18885,1,9,1,21259000,127,,1,23.8,0,104.88
18886,1,9,1,12590000,71,,0,23.8,0,104.88
18887,1,9,1,14748000,100,,1,23.8,0,104.88
18888,1,9,1,5296000,34,,0,23.8,0,104.88
18889,1,9,1,31800000,190,,1,23.8,0,104.88
18890,1,9,1,12628000,71,,0,23.8,0,104.88
18891,1,9,1,18061000,123,,1,23.8,0,104.88
18892,1,9,1,4712000,30,,0,23.8,0,104.88
18893,1,3,0,53000000,966,,,23.8,0,104.88
18894,1,3,0,117282000,2137,,,23.8,0,104.88
18895,1,3,0,61913000,1128,,,23.8,0,104.88
18896,1,3,0,48660000,813,,,23.8,0,104.88
18897,2,9,1,9496000,58,,0,23.8,0,104.88
18898,2,9,1,22807000,149,,1,23.8,0,104.88
18899,2,9,1,47381000,289,,0,23.8,0,104.88
18900,2,9,1,51045000,332,,1,23.8,0,104.88
18901,1,0,2,7739000,15,,,23.8,0,104.88
18902,1,0,2,1730000,3,,,23.8,0,104.88
18903,1,0,2,5508000,9,,,23.8,0,104.88
18904,1,0,2,13888000,26,,,23.8,0,104.88
18905,1,0,2,16843000,29,,,23.8,0,104.88
18906,1,0,2,14596000,23,,,23.8,0,104.88
18907,1,0,2,30805000,57,,,23.8,0,104.88
18908,1,0,2,33605000,57,,,23.8,0,104.88
18909,1,0,2,34586000,54,,,23.8,0,104.88
18910,1,1,2,25714000,59,,1,23.8,0,104.88
18911,1,1,2,10568000,22,,0,23.8,0,104.88
18912,1,1,2,28406000,65,,1,23.8,0,104.88
18913,1,1,2,25657000,53,,0,23.8,0,104.88
18914,1,1,2,33726000,77,,1,23.8,0,104.88
18915,1,1,2,40715000,84,,0,23.8,0,104.88
18916,1,5,0,22613000,191,,,23.8,0,104.88
18917,1,5,0,64990000,547,,,23.8,0,104.88
18918,1,5,0,89198000,750,,,23.8,0,104.88
18919,1,5,0,29589000,371,,,23.8,0,104.88
18920,1,5,0,55249000,692,,,23.8,0,104.88
18921,1,5,0,43637000,547,,,23.2,0.4,104.56
18922,1,7,0,21560000,542,,,23.2,0.4,104.56
18923,1,7,0,34503000,867,,,23.2,0.4,104.56
18924,1,7,0,22667000,570,,,23.2,0.4,104.56
18925,1,3,0,14651000,446,,,23.2,0.4,104.56
18926,1,3,0,20001000,608,,,23.2,0.4,104.56
18927,1,8,0,5698000,144,,,23.2,0.4,104.56
18928,1,8,0,4087000,103,,,23.2,0.4,104.56
18929,1,8,0,7453000,188,,,23.2,0.4,104.56
18930,1,8,0,4625000,117,,,23.2,0.4,104.56
18931,1,8,0,9699000,244,,,23.2,0.4,104.56
18932,1,8,0,7037000,177,,,23.2,0.4,104.56
18933,1,8,0,26879000,927,,,23.2,0.4,104.56
18934,1,8,0,35828000,1236,,,23.2,0.4,104.56
18935,1,8,0,42170000,1455,,,23.2,0.4,104.56
18936,1,8,0,8706000,98,,,23.2,0.4,104.56
18937,1,8,0,8102000,118,,,23.2,0.4,104.56
18938,1,8,0,10488000,118,,,23.2,0.4,104.56
18939,1,8,0,18868000,274,,,23.2,0.4,104.56
18940,1,8,0,18864000,212,,,23.2,0.4,104.56
18941,1,8,0,24426000,354,,,23.2,0.4,104.56
18942,1,4,0,14363000,321,,,23.2,0.4,104.56
18943,1,4,0,26982000,603,,,23.2,0.4,104.56
18944,1,4,0,32867000,734,,,23.2,0.4,104.56
18945,1,5,0,23865000,399,,,23.2,0.4,104.56
18946,1,5,0,50239000,839,,,23.2,0.4,104.56
18947,1,5,0,92192000,1540,,,23.2,0.4,104.56
18948,1,6,0,25575000,643,,,23.2,0.4,104.56
18949,1,6,0,40664000,1022,,,23.2,0.4,104.56
18950,1,6,0,38945000,979,,,23.2,0.4,104.56
18951,1,10,0,1371000,23,,,23.2,0.4,104.56
18952,1,10,0,3895000,56,,,23.2,0.4,104.56
18953,1,10,0,1824000,23,,,23.2,0.4,104.56
18954,1,10,0,5051000,57,,,23.2,0.4,104.56
18955,1,10,0,9986000,167,,,23.2,0.4,104.56
18956,1,10,0,15507000,222,,,23.2,0.4,104.56
18957,1,10,0,10347000,130,,,23.2,0.4,104.56
18958,1,10,0,15399000,172,,,23.2,0.4,104.56
18959,1,10,0,11922000,200,,,23.2,0.4,104.56
18960,1,10,0,15761000,226,,,23.2,0.4,104.56
18961,1,10,0,12736000,160,,,23.2,0.4,104.56
18962,1,10,0,16037000,179,,,23.2,0.4,104.56
18963,1,9,0,21453000,196,,,23.2,0.4,104.56
18964,1,9,0,48553000,443,,,23.2,0.4,104.56
18965,1,9,0,41107000,375,,,23.2,0.4,104.56
18966,1,3,0,30129000,592,,,23.2,0.4,104.56
18967,1,3,0,47081000,925,,,23.2,0.4,104.56
18968,1,3,0,41937000,824,,,23.2,0.4,104.56
18969,0,5,0,6535000,164,,,23.2,0.4,104.56
18970,0,5,0,15224000,382,,,23.2,0.4,104.56
18971,0,5,0,19992000,502,,,23.2,0.4,104.56
18972,0,5,0,15363000,386,,,23.2,0.4,104.56
18973,0,5,0,17948000,450,,,23.2,0.4,104.56
18974,0,5,0,26030000,653,,,23.2,0.4,104.56
18975,1,3,0,35508000,636,,,23.2,0.4,104.56
18976,1,3,0,59553000,1066,,,23.2,0.4,104.56
18977,1,3,0,54000000,967,,,23.2,0.4,104.56
18978,1,3,0,21384000,429,,,23.2,0.4,104.56
18979,1,3,0,36708000,736,,,23.2,0.4,104.56
18980,1,3,0,50726000,1017,,,23.2,0.4,104.56
18981,1,2,1,21641000,122,,,23.2,0.4,104.56
18982,1,2,1,32431000,183,,,23.2,0.4,104.56
18983,1,2,1,31636000,178,,,23.2,0.4,104.56
18984,1,7,0,19242000,484,,,23.2,0.4,104.56
18985,1,7,0,36961000,929,,,23.2,0.4,104.56
18986,1,7,0,53201000,1337,,,23.2,0.4,104.56
18987,1,2,0,25311000,429,,,23.2,0.4,104.56
18988,1,2,0,34797000,590,,,23.2,0.4,104.56
18989,1,2,0,40552000,688,,,23.2,0.4,104.56
18990,1,1,4,21877000,17,,1,23.2,0.4,104.56
18991,1,1,4,8081000,6,,0,23.2,0.4,104.56
18992,1,1,4,36509000,27,,1,23.2,0.4,104.56
18993,1,1,4,36269000,25,,0,23.2,0.4,104.56
18994,1,1,4,51087000,38,,1,23.2,0.4,104.56
18995,1,1,4,80518000,54,,0,23.2,0.4,104.56
18996,1,0,2,11254000,23,,,23.2,0.4,104.56
18997,1,0,2,1420000,3,,,23.2,0.4,104.56
18998,1,0,2,5528000,11,,,23.2,0.4,104.56
18999,1,0,2,9017000,16,,,23.2,0.4,104.56
19000,1,0,2,7527000,13,,,23.2,0.4,104.56
19001,1,0,2,0,0,,,23.2,0.4,104.56
19002,1,0,2,10012000,21,,,23.2,0.4,104.56
19003,1,0,2,11011000,21,,,23.2,0.4,104.56
19004,1,0,2,6903000,13,,,23.2,0.4,104.56
19005,1,0,2,4538000,8,,,23.2,0.4,104.56
19006,1,0,2,6028000,11,,,23.2,0.4,104.56
19007,1,0,2,3291000,6,,,23.2,0.4,104.56
19008,1,0,2,43617000,88,,,23.2,0.4,104.56
19009,1,0,2,8277000,16,,,23.2,0.4,104.56
19010,1,0,2,21972000,41,,,23.2,0.4,104.56
19011,1,0,2,9022000,16,,,23.2,0.4,104.56
19012,1,0,2,28458000,48,,,23.2,0.4,104.56
19013,1,0,2,8150000,13,,,23.2,0.4,104.56
19014,1,1,3,0,0,,1,23.2,0.4,104.56
19015,1,1,4,3060000,3,,0,23.2,0.4,104.56
19016,1,1,4,15305000,10,,1,23.2,0.4,104.56
19017,1,1,5,0,0,,0,23.2,0.4,104.56
19018,1,1,5,0,0,,1,23.2,0.4,104.56
19019,1,1,5,6116000,3,,0,23.2,0.4,104.56
19020,1,1,6,6139000,3,,1,23.2,0.4,104.56
19021,1,1,6,0,0,,0,23.2,0.4,104.56
19022,1,1,3,10824000,10,,1,23.2,0.4,104.56
19023,1,1,4,12023000,10,,0,23.2,0.4,104.56
19024,1,1,4,15283000,10,,1,23.2,0.4,104.56
19025,1,1,5,4396000,3,,0,23.2,0.4,104.56
19026,1,1,5,0,0,,1,23.2,0.4,104.56
19027,1,1,5,0,0,,0,23.2,0.4,104.56
19028,1,1,6,0,0,,1,23.2,0.4,104.56
19029,1,1,6,0,0,,0,23.2,0.4,104.56
19030,1,1,3,13517000,12,,1,23.2,0.4,104.56
19031,1,1,4,0,0,,0,23.2,0.4,104.56
19032,1,1,4,11458000,7,,1,23.2,0.4,104.56
19033,1,1,5,13042000,7,,0,23.2,0.4,104.56
19034,1,1,5,5460000,3,,1,23.2,0.4,104.56
19035,1,1,5,0,0,,0,23.2,0.4,104.56
19036,1,1,6,0,0,,1,23.2,0.4,104.56
19037,1,1,6,0,0,,0,23.2,0.4,104.56
19038,1,5,0,18639000,236,,,23.4,0,104.56
19039,1,5,0,37139000,471,,,23.4,0,104.56
