"","year","month","day","time","노출분","상품명","상품군","판매단가","취급액","판매량"
"13786","2019","05","12","14:40",NA,"(쿠)일시불 쿠첸 압력밥솥 6인용 (A1)","주방",148000,12320000,83
"13787","2019","05","12","14:40",NA,"(쿠)무이자 쿠첸 압력밥솥 6인용 (A1)","주방",158000,3466000,22
"13788","2019","05","12","15:00",20,"뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S)","의류",79900,20958000,262
"13789","2019","05","12","15:00",NA,"뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S)","의류",69900,10381000,149
"13790","2019","05","12","15:20",20,"뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S)","의류",79900,37867000,474
"13791","2019","05","12","15:20",NA,"뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S)","의류",69900,22776000,326
"13792","2019","05","12","15:40",20,"뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S)","의류",79900,65116000,815
"13793","2019","05","12","15:40",NA,"뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S)","의류",69900,44008000,630
"13794","2019","05","12","16:00",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,38755000,636
"13795","2019","05","12","16:20",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,66220000,1087
"13796","2019","05","12","16:40",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,84510000,1388
"13797","2019","05","12","17:00",20,"유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg)","농수축",38900,49022000,1260
"13798","2019","05","12","17:20",20,"유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg)","농수축",38900,58139000,1495
"13799","2019","05","12","17:40",20,"유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg)","농수축",38900,72025000,1852
"13800","2019","05","12","18:00",20,"멋진밥상 흥양농협 쌀 20kg","농수축",59900,66403000,1109
"13801","2019","05","12","19:20",20,"NNF SS트레이닝 세트","의류",39000,11786000,302
"13802","2019","05","12","19:40",20,"NNF SS트레이닝 세트","의류",39000,37943000,973
"13803","2019","05","12","20:00",20,"NNF SS트레이닝 세트","의류",39000,35585000,912
"13804","2019","05","12","20:20",20,"일시불 LG 울트라HD TV 55UK6800HNC","가전",1300000,NA,NA
"13805","2019","05","12","20:20",NA,"무이자 LG 울트라HD TV 55UK6800HNC","가전",1430000,3362000,2
"13806","2019","05","12","20:20",NA,"일시불 LG 울트라HD TV 65UK6800HNC","가전",1700000,NA,NA
"13807","2019","05","12","20:20",NA,"무이자 LG 울트라HD TV 65UK6800HNC","가전",1930000,8945000,5
"13808","2019","05","12","20:20",NA,"일시불 LG 울트라HD TV 70UK7400KNA","가전",2500000,NA,NA
"13809","2019","05","12","20:20",NA,"무이자 LG 울트라HD TV 70UK7400KNA","가전",2790000,NA,NA
"13810","2019","05","12","20:20",NA,"일시불 LG 울트라HD TV 75UK6200KNB","가전",2800000,NA,NA
"13811","2019","05","12","20:20",NA,"무이자 LG 울트라HD TV 75UK6200KNB","가전",3090000,NA,NA
"13812","2019","05","12","20:40",20,"일시불 LG 울트라HD TV 55UK6800HNC","가전",1300000,NA,NA
"13813","2019","05","12","20:40",NA,"무이자 LG 울트라HD TV 55UK6800HNC","가전",1430000,6628000,5
"13814","2019","05","12","20:40",NA,"일시불 LG 울트라HD TV 65UK6800HNC","가전",1700000,11794000,7
"13815","2019","05","12","20:40",NA,"무이자 LG 울트라HD TV 65UK6800HNC","가전",1930000,4521000,2
"13816","2019","05","12","20:40",NA,"일시불 LG 울트라HD TV 70UK7400KNA","가전",2500000,NA,NA
"13817","2019","05","12","20:40",NA,"무이자 LG 울트라HD TV 70UK7400KNA","가전",2790000,NA,NA
"13818","2019","05","12","20:40",NA,"일시불 LG 울트라HD TV 75UK6200KNB","가전",2800000,12998000,5
"13819","2019","05","12","20:40",NA,"무이자 LG 울트라HD TV 75UK6200KNB","가전",3090000,7184000,2
"13820","2019","05","12","21:00",20,"일시불 LG 울트라HD TV 55UK6800HNC","가전",1300000,15014000,12
"13821","2019","05","12","21:00",NA,"무이자 LG 울트라HD TV 55UK6800HNC","가전",1430000,13207000,9
"13822","2019","05","12","21:00",NA,"일시불 LG 울트라HD TV 65UK6800HNC","가전",1700000,19623000,12
"13823","2019","05","12","21:00",NA,"무이자 LG 울트라HD TV 65UK6800HNC","가전",1930000,26758000,14
"13824","2019","05","12","21:00",NA,"일시불 LG 울트라HD TV 70UK7400KNA","가전",2500000,NA,NA
"13825","2019","05","12","21:00",NA,"무이자 LG 울트라HD TV 70UK7400KNA","가전",2790000,6513000,2
"13826","2019","05","12","21:00",NA,"일시불 LG 울트라HD TV 75UK6200KNB","가전",2800000,12975000,5
"13827","2019","05","12","21:00",NA,"무이자 LG 울트라HD TV 75UK6200KNB","가전",3090000,14319000,5
"13828","2019","05","12","21:20",20,"일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2","가전",2209000,8016000,4
"13829","2019","05","12","21:20",NA,"무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2","가전",2299000,20799000,9
"13830","2019","05","12","21:20",NA,"일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1","가전",1899000,NA,NA
"13831","2019","05","12","21:20",NA,"무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1","가전",1989000,NA,NA
"13832","2019","05","12","21:40",20,"일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2","가전",2209000,23967000,11
"13833","2019","05","12","21:40",NA,"무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2","가전",2299000,16653000,7
"13834","2019","05","12","21:40",NA,"일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1","가전",1899000,3472000,2
"13835","2019","05","12","21:40",NA,"무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1","가전",1989000,14425000,7
"13836","2019","05","12","22:00",20,"일시불 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2","가전",2209000,19966000,9
"13837","2019","05","12","22:00",NA,"무이자 LG 휘센 씽큐 에어컨 2IN1형 FQ17V9KWA2","가전",2299000,78918000,34
"13838","2019","05","12","22:00",NA,"일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1","가전",1899000,3472000,2
"13839","2019","05","12","22:00",NA,"무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1","가전",1989000,21558000,11
"13840","2019","05","12","22:20",20,"일시불 LG 통돌이 세탁기","가전",439000,10953000,25
"13841","2019","05","12","22:20",NA,"무이자 LG 통돌이 세탁기","가전",489000,16852000,34
"13842","2019","05","12","22:40",20,"일시불 LG 통돌이 세탁기","가전",439000,23218000,53
"13843","2019","05","12","22:40",NA,"무이자 LG 통돌이 세탁기","가전",489000,18373000,38
"13844","2019","05","12","23:00",20,"일시불 LG 통돌이 세탁기","가전",439000,50474000,115
"13845","2019","05","12","23:00",NA,"무이자 LG 통돌이 세탁기","가전",489000,22938000,47
"13846","2019","05","12","23:20",20,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m)","가구",1079100,11576000,11
"13847","2019","05","12","23:20",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m)","가구",1199000,NA,NA
"13848","2019","05","12","23:20",NA,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m)","가구",1709100,7354000,4
"13849","2019","05","12","23:20",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m)","가구",1899000,NA,NA
"13850","2019","05","12","23:20",NA,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m)","가구",2069100,NA,NA
"13851","2019","05","12","23:20",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m)","가구",2299000,4964000,2
"13852","2019","05","12","23:40",20,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m)","가구",1079100,2355000,2
"13853","2019","05","12","23:40",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m)","가구",1199000,2612000,2
"13854","2019","05","12","23:40",NA,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m)","가구",1709100,3702000,2
"13855","2019","05","12","23:40",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m)","가구",1899000,12229000,6
"13856","2019","05","12","23:40",NA,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m)","가구",2069100,17738000,9
"13857","2019","05","12","23:40",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m)","가구",2299000,14791000,6
"13858","2019","05","13","0:00",20,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m)","가구",1079100,6968000,6
"13859","2019","05","13","0:00",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(2.2m)","가구",1199000,2612000,2
"13860","2019","05","13","0:00",NA,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m)","가구",1709100,7354000,4
"13861","2019","05","13","0:00",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(3.2m)","가구",1899000,12225000,6
"13862","2019","05","13","0:00",NA,"(일)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m)","가구",2069100,4474000,2
"13863","2019","05","13","0:00",NA,"(무)한샘 모데나 프리미엄 슬라이딩 붙박이장(4.2m)","가구",2299000,NA,NA
"13864","2019","05","13","0:20",30,"아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차)","속옷",99900,50303000,504
"13865","2019","05","13","0:50",30,"아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차)","속옷",99900,72400000,725
"13866","2019","05","13","1:20",10,"에버라스트 드로즈 10+4종","속옷",39900,5492000,138
"13867","2019","05","13","1:30",10,"에버라스트 드로즈 10+4종","속옷",39900,8991000,225
"13868","2019","05","13","1:40",10,"에버라스트 드로즈 10+4종","속옷",39900,6777000,170
"13869","2019","05","13","1:50",3,"에버라스트 드로즈 10+4종","속옷",39900,3945000,99
"13870","2019","05","13","6:00",20,"크리스티나앤코 로브앙상블세트","의류",49000,10652000,217
"13871","2019","05","13","6:20",20,"크리스티나앤코 로브앙상블세트","의류",49000,16338000,333
"13872","2019","05","13","6:40",20,"크리스티나앤코 로브앙상블세트","의류",49000,22138000,452
"13873","2019","05","13","7:00",20,"월드컵 남성러닝화+트레킹화","잡화",39800,6914000,174
"13874","2019","05","13","7:00",NA,"월드컵 여성러닝화+트레킹화","잡화",39800,5669000,142
"13875","2019","05","13","7:20",20,"월드컵 남성러닝화+트레킹화","잡화",39800,13529000,340
"13876","2019","05","13","7:20",NA,"월드컵 여성러닝화+트레킹화","잡화",39800,10355000,260
"13877","2019","05","13","7:40",20,"월드컵 남성러닝화+트레킹화","잡화",39800,20691000,520
"13878","2019","05","13","7:40",NA,"월드컵 여성러닝화+트레킹화","잡화",39800,17283000,434
"13879","2019","05","13","8:00",20,"2019년형 글라스락 퍼플클래식 유리밀폐용기 1+1세트(16조+4조)","주방",78000,10758000,138
"13880","2019","05","13","8:00",NA,"2019년형 글라스락 퍼플  클래식 유리밀폐용기세트 (8조)","주방",58000,277000,5
"13881","2019","05","13","8:20",20,"2019년형 글라스락 퍼플클래식 유리밀폐용기 1+1세트(16조+4조)","주방",78000,16203000,208
"13882","2019","05","13","8:20",NA,"2019년형 글라스락 퍼플  클래식 유리밀폐용기세트 (8조)","주방",58000,1827000,32
"13883","2019","05","13","8:40",20,"2019년형 글라스락 퍼플클래식 유리밀폐용기 1+1세트(16조+4조)","주방",78000,31904000,409
"13884","2019","05","13","8:40",NA,"2019년형 글라스락 퍼플  클래식 유리밀폐용기세트 (8조)","주방",58000,1610000,28
"13885","2019","05","13","9:00",20,"프라다 테스토 레터링 버킷백","잡화",1150000,21481000,19
"13886","2019","05","13","9:00",NA,"프라다 비텔로 피닉스 토트백","잡화",1580000,NA,NA
"13887","2019","05","13","9:00",NA,"프라다 투웨이백","잡화",1090000,NA,NA
"13888","2019","05","13","9:00",NA,"프라다 테스토 크로스백","잡화",790000,5084000,6
"13889","2019","05","13","9:00",NA,"프라다 자카드 토트백","잡화",1190000,4855000,4
"13890","2019","05","13","9:20",20,"프라다 테스토 레터링 버킷백","잡화",1150000,23871000,21
"13891","2019","05","13","9:20",NA,"프라다 비텔로 피닉스 토트백","잡화",1580000,NA,NA
"13892","2019","05","13","9:20",NA,"프라다 투웨이백","잡화",1090000,9315000,9
"13893","2019","05","13","9:20",NA,"프라다 테스토 크로스백","잡화",790000,40148000,51
"13894","2019","05","13","9:20",NA,"프라다 자카드 토트백","잡화",1190000,4829000,4
"13895","2019","05","13","9:40",20,"프라다 테스토 레터링 버킷백","잡화",1150000,19596000,17
"13896","2019","05","13","9:40",NA,"프라다 비텔로 피닉스 토트백","잡화",1580000,6764000,4
"13897","2019","05","13","9:40",NA,"프라다 투웨이백","잡화",1090000,4680000,4
"13898","2019","05","13","9:40",NA,"프라다 테스토 크로스백","잡화",790000,16644000,21
"13899","2019","05","13","9:40",NA,"프라다 자카드 토트백","잡화",1190000,15221000,13
"13900","2019","05","13","10:00",20,"2019 S/S 로베르타 디 까메리노 선글라스","잡화",79800,33111000,415
"13901","2019","05","13","10:20",20,"2019 S/S 로베르타 디 까메리노 선글라스","잡화",79800,47988000,601
"13902","2019","05","13","10:40",20,"2019 S/S 로베르타 디 까메리노 선글라스","잡화",79800,50035000,627
"13903","2019","05","13","11:00",30,"오모떼 프런트후크 프레쉬 데오브라 시즌3","속옷",89000,37404000,420
"13904","2019","05","13","11:30",30,"오모떼 프런트후크 프레쉬 데오브라 시즌3","속옷",89000,46925000,527
"13905","2019","05","13","13:00",20,"NNF SS트레이닝 세트","의류",39000,12849000,329
"13906","2019","05","13","13:20",20,"NNF SS트레이닝 세트","의류",39000,25538000,655
"13907","2019","05","13","13:40",20,"NNF SS트레이닝 세트","의류",39000,35210000,903
"13908","2019","05","13","14:00",30,"아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차)","속옷",99900,54299000,544
"13909","2019","05","13","14:30",30,"아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차)","속옷",99900,92354000,924
"13910","2019","05","13","15:00",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,15129000,248
"13911","2019","05","13","15:20",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,34393000,565
"13912","2019","05","13","15:40",20,"에코라믹 통주물 스톤 냄비세트","주방",60900,47169000,775
"13913","2019","05","13","16:00",20,"한일 대용량 스텐 분쇄믹서기","주방",109800,22556000,205
"13914","2019","05","13","16:20",20,"한일 대용량 스텐 분쇄믹서기","주방",109800,43010000,392
"13915","2019","05","13","16:40",20,"한일 대용량 스텐 분쇄믹서기","주방",109800,41236000,376
"13916","2019","05","13","17:00",20,"(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1)","주방",168000,3668000,22
"13917","2019","05","13","17:00",NA,"(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1)","주방",178000,5198000,29
"13918","2019","05","13","17:00",NA,"(쿠)일시불 쿠첸 압력밥솥 6인용 (A1)","주방",148000,3243000,22
"13919","2019","05","13","17:00",NA,"(쿠)무이자 쿠첸 압력밥솥 6인용 (A1)","주방",158000,3482000,22
"13920","2019","05","13","17:20",20,"(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1)","주방",168000,16398000,98
"13921","2019","05","13","17:20",NA,"(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1)","주방",178000,7174000,40
"13922","2019","05","13","17:20",NA,"(쿠)일시불 쿠첸 압력밥솥 6인용 (A1)","주방",148000,8619000,58
"13923","2019","05","13","17:20",NA,"(쿠)무이자 쿠첸 압력밥솥 6인용 (A1)","주방",158000,3499000,22
"13924","2019","05","13","17:40",20,"(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1)","주방",168000,21286000,127
"13925","2019","05","13","17:40",NA,"(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1)","주방",178000,14306000,80
"13926","2019","05","13","17:40",NA,"(쿠)일시불 쿠첸 압력밥솥 6인용 (A1)","주방",148000,11812000,80
"13927","2019","05","13","17:40",NA,"(쿠)무이자 쿠첸 압력밥솥 6인용 (A1)","주방",158000,4621000,29
"13928","2019","05","13","18:00",20,"안동간고등어 20팩","농수축",30900,30212000,978
"13929","2019","05","13","18:20",20,"안동간고등어 20팩","농수축",30900,35005000,1133
"13930","2019","05","13","18:40",20,"안동간고등어 20팩","농수축",30900,42520000,1376
"13931","2019","05","13","19:00",20,"일시불 대우전자 벽걸이 에어컨 DOZ-S06JK","가전",509000,6235000,12
"13932","2019","05","13","19:00",NA,"무이자 대우전자 벽걸이 에어컨 DOZ-S06JK","가전",549000,6793000,12
"13933","2019","05","13","19:00",NA,"일시불 대우전자 벽걸이 에어컨TDOZ-S10JK","가전",809000,1701000,2
"13934","2019","05","13","19:00",NA,"무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK","가전",849000,1783000,2
"13935","2019","05","13","19:20",20,"일시불 대우전자 벽걸이 에어컨 DOZ-S06JK","가전",509000,22771000,45
"13936","2019","05","13","19:20",NA,"무이자 대우전자 벽걸이 에어컨 DOZ-S06JK","가전",549000,6793000,12
"13937","2019","05","13","19:20",NA,"일시불 대우전자 벽걸이 에어컨TDOZ-S10JK","가전",809000,1701000,2
"13938","2019","05","13","19:20",NA,"무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK","가전",849000,8799000,10
"13939","2019","05","13","19:40",20,"일시불 대우전자 벽걸이 에어컨 DOZ-S06JK","가전",509000,27946000,55
"13940","2019","05","13","19:40",NA,"무이자 대우전자 벽걸이 에어컨 DOZ-S06JK","가전",549000,30342000,55
"13941","2019","05","13","19:40",NA,"일시불 대우전자 벽걸이 에어컨TDOZ-S10JK","가전",809000,6673000,8
"13942","2019","05","13","19:40",NA,"무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK","가전",849000,13916000,16
"13943","2019","05","13","20:00",20,"일시불 LG 통돌이 세탁기","가전",439000,20492000,47
"13944","2019","05","13","20:00",NA,"무이자 LG 통돌이 세탁기","가전",489000,10765000,22
"13945","2019","05","13","20:20",20,"일시불 LG 통돌이 세탁기","가전",439000,20588000,47
"13946","2019","05","13","20:20",NA,"무이자 LG 통돌이 세탁기","가전",489000,38187000,78
"13947","2019","05","13","20:40",20,"일시불 LG 통돌이 세탁기","가전",439000,42361000,96
"13948","2019","05","13","20:40",NA,"무이자 LG 통돌이 세탁기","가전",489000,38218000,78
"13949","2019","05","13","21:00",20,"일시불 LG 울트라HD TV 55UK6800HNC","가전",1300000,NA,NA
"13950","2019","05","13","21:00",NA,"무이자 LG 울트라HD TV 55UK6800HNC","가전",1430000,3362000,2
"13951","2019","05","13","21:00",NA,"일시불 LG 울트라HD TV 65UK6800HNC","가전",1700000,15709000,9
"13952","2019","05","13","21:00",NA,"무이자 LG 울트라HD TV 65UK6800HNC","가전",1930000,NA,NA
"13953","2019","05","13","21:00",NA,"일시불 LG 울트라HD TV 70UK7400KNA","가전",2500000,NA,NA
"13954","2019","05","13","21:00",NA,"무이자 LG 울트라HD TV 70UK7400KNA","가전",2790000,NA,NA
"13955","2019","05","13","21:00",NA,"일시불 LG 울트라HD TV 75UK6200KNB","가전",2800000,NA,NA
"13956","2019","05","13","21:00",NA,"무이자 LG 울트라HD TV 75UK6200KNB","가전",3090000,NA,NA
"13957","2019","05","13","21:20",20,"일시불 LG 울트라HD TV 55UK6800HNC","가전",1300000,6049000,5
"13958","2019","05","13","21:20",NA,"무이자 LG 울트라HD TV 55UK6800HNC","가전",1430000,6628000,5
"13959","2019","05","13","21:20",NA,"일시불 LG 울트라HD TV 65UK6800HNC","가전",1700000,7879000,5
"13960","2019","05","13","21:20",NA,"무이자 LG 울트라HD TV 65UK6800HNC","가전",1930000,4497000,2
"13961","2019","05","13","21:20",NA,"일시불 LG 울트라HD TV 70UK7400KNA","가전",2500000,NA,NA
"13962","2019","05","13","21:20",NA,"무이자 LG 울트라HD TV 70UK7400KNA","가전",2790000,NA,NA
"13963","2019","05","13","21:20",NA,"일시불 LG 울트라HD TV 75UK6200KNB","가전",2800000,6513000,2
"13964","2019","05","13","21:20",NA,"무이자 LG 울트라HD TV 75UK6200KNB","가전",3090000,14342000,5
"13965","2019","05","13","21:40",20,"일시불 LG 울트라HD TV 55UK6800HNC","가전",1300000,9061000,7
"13966","2019","05","13","21:40",NA,"무이자 LG 울트라HD TV 55UK6800HNC","가전",1430000,3362000,2
"13967","2019","05","13","21:40",NA,"일시불 LG 울트라HD TV 65UK6800HNC","가전",1700000,19623000,12
"13968","2019","05","13","21:40",NA,"무이자 LG 울트라HD TV 65UK6800HNC","가전",1930000,17863000,9
"13969","2019","05","13","21:40",NA,"일시불 LG 울트라HD TV 70UK7400KNA","가전",2500000,5818000,2
"13970","2019","05","13","21:40",NA,"무이자 LG 울트라HD TV 70UK7400KNA","가전",2790000,NA,NA
"13971","2019","05","13","21:40",NA,"일시불 LG 울트라HD TV 75UK6200KNB","가전",2800000,6513000,2
"13972","2019","05","13","21:40",NA,"무이자 LG 울트라HD TV 75UK6200KNB","가전",3090000,NA,NA
"13973","2019","05","13","22:00",20,"보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글","가구",548000,11094000,20
"13974","2019","05","13","22:00",NA,"보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸","가구",598000,15541000,26
"13975","2019","05","13","22:00",NA,"보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹","가구",648000,7514000,12
"13976","2019","05","13","22:20",20,"보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글","가구",548000,12638000,23
"13977","2019","05","13","22:20",NA,"보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸","가구",598000,15538000,26
"13978","2019","05","13","22:20",NA,"보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹","가구",648000,16840000,26
"13979","2019","05","13","22:40",20,"보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글","가구",548000,30017000,55
"13980","2019","05","13","22:40",NA,"보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸","가구",598000,27555000,46
"13981","2019","05","13","22:40",NA,"보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹","가구",648000,42954000,66
"13982","2019","05","13","23:00",20,"헤비추얼 남성 썸머 쿨라이프 데님 3종","의류",59000,13393000,227
"13983","2019","05","13","23:00",NA,"헤비추얼 여성 썸머 쿨라이프 데님 3종","의류",59000,15455000,262
"13984","2019","05","13","23:20",20,"헤비추얼 남성 썸머 쿨라이프 데님 3종","의류",59000,18977000,322
"13985","2019","05","13","23:20",NA,"헤비추얼 여성 썸머 쿨라이프 데님 3종","의류",59000,21830000,370
"13986","2019","05","13","23:40",20,"헤비추얼 남성 썸머 쿨라이프 데님 3종","의류",59000,27773000,471
"13987","2019","05","13","23:40",NA,"헤비추얼 여성 썸머 쿨라이프 데님 3종","의류",59000,26475000,449
"13988","2019","05","14","0:00",20,"일시불 LG전자 매직스페이스 냉장고","가전",1409000,22144000,16
"13989","2019","05","14","0:00",NA,"무이자 LG전자 매직스페이스 냉장고","가전",1549000,8142000,5
"13990","2019","05","14","0:20",20,"일시불 LG전자 매직스페이스 냉장고","가전",1409000,14788000,10
"13991","2019","05","14","0:20",NA,"무이자 LG전자 매직스페이스 냉장고","가전",1549000,16260000,10
"13992","2019","05","14","0:40",20,"일시불 LG전자 매직스페이스 냉장고","가전",1409000,3728000,3
"13993","2019","05","14","0:40",NA,"무이자 LG전자 매직스페이스 냉장고","가전",1549000,4096000,3
"13994","2019","05","14","1:00",20,"NEW프리미엄 TS샴푸세트(추가)","이미용",59800,7362000,123
"13995","2019","05","14","1:00",NA,"NEW프리미엄 TS샴푸/트리트먼트(추가)","이미용",59800,841000,14
"13996","2019","05","14","1:20",20,"NEW프리미엄 TS샴푸세트(추가)","이미용",59800,10084000,169
"13997","2019","05","14","1:20",NA,"NEW프리미엄 TS샴푸/트리트먼트(추가)","이미용",59800,5543000,93
"13998","2019","05","14","1:40",13,"NEW프리미엄 TS샴푸세트(추가)","이미용",59800,6309000,106
"13999","2019","05","14","1:40",NA,"NEW프리미엄 TS샴푸/트리트먼트(추가)","이미용",59800,2946000,49
"14000","2019","05","14","6:00",20,"2019 S/S 기라로쉬 올인원 선글라스","잡화",48900,13095000,268
"14001","2019","05","14","6:20",20,"2019 S/S 기라로쉬 올인원 선글라스","잡화",48900,27605000,565
"14002","2019","05","14","6:40",20,"2019 S/S 기라로쉬 올인원 선글라스","잡화",48900,43941000,899
"14003","2019","05","14","7:00",20,"일시불 종근당건강 락토핏 생유산균골드","건강기능",75050,12356000,165
"14004","2019","05","14","7:00",NA,"무이자 종근당건강 락토핏 생유산균골드","건강기능",79000,3970000,50
"14005","2019","05","14","7:20",20,"일시불 종근당건강 락토핏 생유산균골드","건강기능",75050,15450000,206
"14006","2019","05","14","7:20",NA,"무이자 종근당건강 락토핏 생유산균골드","건강기능",79000,4920000,62
"14007","2019","05","14","7:40",20,"일시불 종근당건강 락토핏 생유산균골드","건강기능",75050,26070000,347
"14008","2019","05","14","7:40",NA,"무이자 종근당건강 락토핏 생유산균골드","건강기능",79000,8507000,108
"14009","2019","05","14","8:00",30,"무이자 매직쉐프 10리터 듀얼쿡 에어프라이어","주방",164000,8493000,52
"14010","2019","05","14","8:00",NA,"일시불 매직쉐프 10리터 듀얼쿡 에어프라이어","주방",154000,5698000,37
"14011","2019","05","14","8:30",30,"무이자 매직쉐프 10리터 듀얼쿡 에어프라이어","주방",164000,28993000,177
"14012","2019","05","14","8:30",NA,"일시불 매직쉐프 10리터 듀얼쿡 에어프라이어","주방",154000,28806000,187
"14013","2019","05","14","9:00",20,"일시불 메디컬드림 롤링마사지기 (KMD-970)","생활용품",100000,10079000,101
"14014","2019","05","14","9:00",NA,"무이자 메디컬드림 롤링마사지기 (KMD-970)","생활용품",108000,5403000,50
"14015","2019","05","14","9:20",20,"일시불 메디컬드림 롤링마사지기 (KMD-970)","생활용품",100000,16511000,165
"14016","2019","05","14","9:20",NA,"무이자 메디컬드림 롤링마사지기 (KMD-970)","생활용품",108000,9673000,90
"14017","2019","05","14","9:40",20,"일시불 메디컬드림 롤링마사지기 (KMD-970)","생활용품",100000,27669000,277
"14018","2019","05","14","9:40",NA,"무이자 메디컬드림 롤링마사지기 (KMD-970)","생활용품",108000,9212000,85
"14019","2019","05","14","10:00",20,"크리스티나앤코 로브앙상블세트","의류",49000,14540000,297
"14020","2019","05","14","10:20",20,"크리스티나앤코 로브앙상블세트","의류",49000,28630000,584
"14021","2019","05","14","10:40",20,"크리스티나앤코 로브앙상블세트","의류",49000,46282000,945
"14022","2019","05","14","11:00",20,"무이자 쿠쿠전기밥솥 10인용","주방",218000,9779000,45
"14023","2019","05","14","11:00",NA,"일시불 쿠쿠전기밥솥 10인용","주방",208000,4692000,23
"14024","2019","05","14","11:00",NA,"무이자 쿠쿠전기밥솥 6인용","주방",208000,3150000,15
"14025","2019","05","14","11:00",NA,"일시불  쿠쿠전기밥솥 6인용","주방",198000,2997000,15
"14026","2019","05","14","11:20",20,"무이자 쿠쿠전기밥솥 10인용","주방",218000,14630000,67
"14027","2019","05","14","11:20",NA,"일시불 쿠쿠전기밥솥 10인용","주방",208000,13207000,63
"14028","2019","05","14","11:20",NA,"무이자 쿠쿠전기밥솥 6인용","주방",208000,3146000,15
"14029","2019","05","14","11:20",NA,"일시불  쿠쿠전기밥솥 6인용","주방",198000,7407000,37
